rozmiar,wynik,czas
15x15,75.0,52.697654724121094
15x15,75.0,50.68521595001221
15x15,75.0,50.195475816726685
15x15,75.0,49.71525430679321
15x15,75.0,50.16492199897766
15x15,75.0,49.91258263587952
15x15,75.0,50.34808397293091
15x15,75.0,50.85639834403992
15x15,75.0,50.36010932922363
15x15,75.0,49.65342426300049
15x15,75.0,49.99021506309509
15x15,75.0,50.41470122337341
15x15,75.0,50.31289529800415
15x15,75.0,49.78809428215027
15x15,75.0,50.793437480926514
15x15,75.0,49.68636703491211
15x15,75.0,49.15581035614014
15x15,75.0,49.61383938789368
15x15,75.0,51.4521324634552
15x15,75.0,50.75506067276001
15x15,75.0,49.928099393844604
15x15,75.0,50.25767922401428
15x15,75.0,50.06221556663513
15x15,75.0,50.310261249542236
15x15,75.0,50.298433780670166
15x15,75.0,49.67240381240845
15x15,75.0,50.02745962142944
15x15,75.0,50.096858501434326
15x15,75.0,50.02945065498352
15x15,75.0,50.7116060256958
15x15,75.0,49.66752314567566
15x15,75.0,50.62583565711975
15x15,75.0,50.52646493911743
15x15,75.0,50.420713901519775
15x15,75.0,50.11064171791077
15x15,75.0,49.83997106552124
15x15,75.0,50.63300180435181
15x15,87.5,50.522849321365356
15x15,87.5,50.796464681625366
15x15,87.5,49.69681429862976
15x15,87.5,50.14211940765381
15x15,87.5,49.64295673370361
15x15,87.5,49.79283428192139
15x15,87.5,49.47107243537903
15x15,87.5,50.07084083557129
15x15,87.5,49.531641721725464
15x15,87.5,49.941664695739746
15x15,87.5,50.687664270401
15x15,87.5,51.34511208534241
15x15,87.5,50.649688720703125
15x15,87.5,50.82805562019348
15x15,87.5,49.95087146759033
15x15,87.5,50.39426279067993
15x15,87.5,49.71432423591614
15x15,87.5,50.262627601623535
15x15,87.5,50.037802934646606
15x15,87.5,50.316173791885376
15x15,87.5,49.85904312133789
15x15,87.5,50.64219617843628
15x15,87.5,50.21218299865723
15x15,87.5,50.42924976348877
15x15,87.5,50.6429922580719
15x15,87.5,50.621644735336304
15x15,87.5,50.53020453453064
15x15,87.5,50.289450883865356
15x15,85.71428571428571,49.02694845199585
15x15,85.71428571428571,49.74045491218567
15x15,85.71428571428571,49.88151264190674
15x15,85.71428571428571,49.75900936126709
15x15,85.71428571428571,49.73017978668213
15x15,85.71428571428571,49.67559361457825
15x15,85.71428571428571,49.07736897468567
15x15,85.71428571428571,49.34990072250366
15x15,85.71428571428571,49.29108953475952
15x15,85.71428571428571,49.141613483428955
15x15,85.71428571428571,49.89932656288147
15x15,85.71428571428571,50.150120973587036
15x15,85.71428571428571,48.86983323097229
15x15,85.71428571428571,50.1875786781311
15x15,100.0,49.030160903930664
15x15,100.0,49.133344650268555
15x15,100.0,49.11787986755371
15x15,100.0,49.016270875930786
15x15,100.0,49.361334562301636
15x15,100.0,49.65780425071716
15x15,100.0,49.22553730010986
15x15,100.0,51.14125299453735
15x15,100.0,50.03388524055481
15x15,100.0,48.91410279273987
15x15,100.0,49.38313364982605
15x15,100.0,48.906410932540894
15x15,100.0,50.34463620185852
15x15,100.0,49.18350625038147
15x15,100.0,49.764718532562256
15x15,100.0,50.21226978302002
15x15,100.0,49.88923716545105
15x15,100.0,49.196561098098755
15x15,62.5,49.78509020805359
15x15,62.5,50.10190391540527
15x15,0.0,49.745038747787476
